UniprotID,Length,Molecular_Weight (kDa),num_theoretical_peptides,num_unique
Q9BTC0,2240,243.870285,110,110
O43497-26,2239,247.77603,87,87
Q00975-2,2237,251.75663,89,89
Q8NFD5,2236,236.122255,68,68
Q14667,2235,253.698,106,106
O43497-23,2232,246.972145,86,86
Q13439,2230,261.138655,136,136
Q5JSZ5,2229,242.96479,109,109
Q13439-4,2228,260.949395,135,135
O43497-22,2227,246.22123,86,86
Q86VV8,2226,248.627225,101,101
P27708,2225,242.98173,98,98
P12259,2224,251.701245,88,88
Q9Y3S1-2,2224,234.945945,75,75
Q9P0X4,2223,245.1008,70,70
Q13439-3,2223,260.32366,136,136
Q6Q759,2223,251.7401,100,100
Q13936-9,2222,248.604205,86,86
Q13936,2221,248.9741,85,85
Q13936-3,2221,248.99216,85,85
Q9Y6J0,2220,246.349545,108,108
Q58EX2-4,2216,244.367715,109,109
Q13402,2215,254.38779,109,109
P23467-3,2215,249.14173,118,118
O95425,2214,247.744235,118,118
Q92673,2214,248.424015,122,122
Q8NB66,2214,250.909325,106,106
Q7Z5N4,2213,242.10985,84,84
P02751-5,2211,243.33286,95,95
Q13936-8,2210,247.804815,85,85
Q71F56,2210,242.599395,78,78
P50748,2209,250.74579,111,111
O43497-18,2205,244.24754,83,83
Q14667-2,2205,250.20494,104,104
Q8N3C0,2202,251.458205,119,119
Q13936-4,2201,246.58424,84,84
O15027-5,2201,235.7506,78,78
P24821,2201,240.85138,105,105
Q13936-5,2201,246.72146,84,84
Q86VV8-3,2200,245.686945,99,99
Q9NSI6-3,2199,248.95057,112,112
O43497-19,2194,243.359685,83,83
Q13936-7,2193,245.86562,85,85
Q13936-6,2193,245.81756,85,85
Q7Z5N4-3,2193,240.01858,83,83
Q9H2D6-3,2193,243.06836,102,97
Q8N201,2190,244.294555,116,116
Q9P0X4-4,2188,241.444905,68,68
Q13936-11,2186,245.044685,83,83
Q8IVL0-3,2186,235.193905,105,105
Q96BY6,2186,249.528675,112,112
Q13402-6,2185,250.96375,107,107
P02751-6,2184,240.507625,94,94
Q01668-2,2181,247.56348,90,90
Q13936-18,2180,243.864605,85,85
Q96BY6-3,2180,249.488775,112,112
Q93074-2,2180,243.392215,105,105
O15027,2179,233.51514,77,77
Q5H8C1,2179,244.15246,104,104
Q13936-14,2179,243.73994,81,81
Q13402-7,2177,249.95863,106,106
Q93074,2177,243.07981,105,105
Q5TH69,2177,240.64914,100,100
Q93074-3,2176,242.951675,105,105
P02751-10,2176,239.624835,94,94
Q13402-2,2175,250.24304,108,108
Q9UHV7,2174,239.294735,80,80
Q13936-33,2173,243.4277,84,84
Q13936-36,2173,243.63104,84,84
Q58EX2,2172,239.394135,107,107
O43497-5,2171,240.91703,82,82
Q86TB3,2170,237.010785,93,93
Q13936-28,2169,242.64726,85,85
Q99102,2169,231.51584,71,71
Q01082-2,2168,253.089015,130,130
Q9UIF8,2168,240.457125,95,95
Q13936-31,2166,242.792045,82,82
Q01668,2161,245.13875,88,88
Q9Y566,2161,224.95687,82,82
O15027-3,2159,231.24966,75,75
Q13936-30,2158,241.888145,83,83
Q13936-13,2157,241.64458,81,81
Q13936-24,2157,241.59652,81,81
Q13459,2157,243.39877,113,113
Q13936-27,2157,241.4593,81,81
P48634,2157,228.86117,99,99
P48634-3,2156,229.062045,101,101
P56715,2156,240.659195,98,98
Q13936-32,2155,241.48554,82,82
Q01082-3,2155,251.39544,129,129
O75443,2155,239.52513,91,91
O15027-4,2154,231.133635,76,76
Q9H254-4,2154,243.422355,123,123
Q58EX2-3,2153,237.16967,106,106
Q9Y566-3,2152,224.128925,82,82
Q5THK1,2151,237.29751,115,115
O75369-4,2150,230.786325,116,116
A5YKK6-3,2150,241.258165,109,109
Q5THK1-4,2149,236.88085,113,113
Q13936-29,2146,240.290015,81,81
O75369-5,2146,230.287815,116,116
Q8IZY2,2146,234.347235,93,93
P49750-4,2146,241.643595,85,85
Q13936-25,2146,240.427235,81,81
Q86YW9,2145,240.11769,97,97
Q9H583,2144,242.367745,114,114
P48634-2,2144,227.837695,100,100
Q13936-16,2144,240.334485,83,83
Q13936-15,2144,240.213995,81,81
Q86YW9-4,2144,240.030615,97,97
P18583-2,2140,232.305005,67,62
Q96N67,2140,242.558305,106,106
Q13936-26,2139,239.12839,83,83
P0C091,2139,238.17687,92,92
Q13936-21,2138,239.546345,82,82
Q13936-37,2138,239.701625,82,82
Q13936-23,2138,239.516345,82,82
Q13936-12,2138,239.635505,82,82
Q13936-20,2138,239.498285,82,82
Q13936-22,2138,239.683565,82,82
P11277,2137,246.46609,126,126
Q01668-3,2137,242.41479,87,87
A6NKB5,2137,237.27467,82,82
O75643,2136,244.505465,115,115
Q8NFU7,2136,235.306965,92,92
Q13936-35,2135,239.37223,82,82
O43157,2135,232.29549,71,71
Q9H4A3-2,2135,225.55799,58,58
Q9UIF8-3,2134,236.548855,92,92
O15027-2,2134,228.868155,75,75
Q8N4C6-7,2133,248.19229,111,111
Q9UIF8-5,2132,236.420725,92,92
Q96N67-6,2131,241.67033,105,105
Q96N67-2,2129,241.41008,105,105
Q13936-19,2127,238.329,82,82
Q14674,2120,233.172775,110,110
O75923-13,2119,241.35333,101,101
O75923-7,2118,241.267055,99,99
Q99102-10,2117,225.43201,69,69
Q6PIF6,2116,241.597125,117,117
Q8N4C6-10,2116,246.133985,109,109
Q14980,2115,238.25761,117,117
Q9BYK8-4,2114,235.046305,110,110
O75923-8,2112,240.732685,104,104
O75923-2,2111,240.64641,102,102
Q96PZ7-3,2110,230.140825,67,67
P24821-4,2110,230.865075,103,103
Q12789,2109,238.87261,112,112
Q13936-17,2109,236.40507,81,81
Q96N67-5,2109,239.42001,104,104
Q2KJY2,2108,223.880805,92,92
P18583-6,2108,228.178175,60,53
P11277-3,2106,242.800275,125,125
Q86YA3,2104,236.599705,111,111
Q5HYC2,2103,228.0853,90,90
O75923-10,2102,239.381165,102,102
O75923-4,2101,239.29489,100,100
Q14980-2,2101,236.51366,116,116
Q96N67-3,2100,238.532035,103,103
Q8NF50,2099,238.52675,99,99
Q9Y2I7,2098,237.134095,105,105
O75923-11,2098,239.351205,102,102
Q96N67-4,2098,238.271785,103,103
O75923-5,2097,239.26493,100,100
Q8N4C6-5,2096,243.887685,110,110
O60522,2096,236.515365,113,113
P35658-5,2093,215.39931,82,82
A0AVI2,2093,241.96122,114,114
Q9BZ29-4,2093,238.84352,113,113
Q13402-5,2092,240.638435,103,103
P35658-3,2091,213.68864,74,74
Q9BZC7-2,2090,230.561555,84,84
Q8N4C6,2090,243.247425,107,107
P35658,2090,213.617565,74,74
Q14676,2089,226.66432,83,82
O75923-12,2088,237.999685,100,100
O75923-6,2087,237.91341,98,98
A7KAX9,2087,230.52715,95,95
Q12789-3,2084,236.275955,111,111
Q6GYQ0-6,2083,234.85157,93,93
Q6GYQ0-2,2083,234.72928,92,92
O75923-14,2081,237.37904,103,103
O75923,2080,237.292765,101,101
P35658-4,2080,212.640455,74,74
Q9BYK8-2,2080,231.667645,108,108
Q8IUG5-2,2080,233.668745,122,122
P51610-4,2079,213.4033,72,72
P35658-2,2079,212.56938,74,74
Q96JI7-2,2079,236.48727,102,102
Q96BY7,2078,232.760455,105,105
Q6GYQ0-5,2073,234.12398,93,93
Q5JSL3,2073,237.66867,118,118
Q5HYC2-2,2073,224.54428,90,90
Q8WYB5,2073,231.37631,79,79
Q8N4C6-2,2073,241.18912,105,105
Q9P2D3,2071,224.29986,97,97
O75970,2070,221.615765,94,94
O00507-2,2070,235.720415,102,102
Q9BZ29,2069,236.44359,113,113
O14578-4,2069,236.60484,126,126
Q9BZ29-5,2068,236.423415,111,111
O14497-2,2068,218.333515,66,66
Q9UIF8-2,2068,230.152555,93,93
O75923-9,2067,235.99756,101,101
Q8NF50-2,2067,235.18311,98,98
O00468,2067,217.2303,88,88
O60522-2,2066,233.199635,112,112
O75923-3,2066,235.911285,99,99
Q14686,2063,219.14476,51,51
O00468-7,2063,216.73069,87,87
Q96PE2,2063,221.67014,93,93
Q6UB98,2062,235.649625,85,85
Q9NZM1,2061,234.70676,124,124
Q9BZ29-3,2061,235.35939,112,112
Q12873-3,2059,233.0351,91,91
O00468-4,2059,216.36433,89,89
Q9HD67,2058,237.344975,97,97
O00468-5,2057,216.20922,89,89
Q92614,2054,233.112915,104,104
Q8TD84,2053,224.46099,98,98
Q8N4C6-9,2052,238.939855,107,107
Q9NZM1-3,2050,233.322035,124,124
O00468-3,2049,215.34325,89,89
Q9NZM1-6,2048,233.474555,124,124
Q8IYD8,2048,232.189375,96,96
Q96HP0,2047,229.55558,100,100
O00468-6,2045,214.84364,88,88
P42356,2044,231.316855,115,115
O75970-2,2041,218.50529,93,93
Q14669-3,2040,225.518065,99,99
Q86XA9,2040,222.001145,95,95
Q14008-3,2039,226.25543,106,106
P17927,2039,223.66097,96,66
Q92576,2039,229.47968,95,95
Q6UB98-2,2039,233.00992,84,84
Q92614-4,2039,231.23765,102,102
O75970-3,2037,217.91265,92,92
Q6GYQ0,2036,229.829805,91,91
Q7Z406-2,2036,232.009025,101,101
Q9ULL5-3,2036,211.041895,62,62
P51610,2035,208.73098,70,70
Q9H6A9,2034,222.036185,82,82
Q92817,2033,231.6022,113,113
Q14008,2032,225.492485,106,106
Q8NF50-3,2031,230.81806,97,97
P02751-4,2031,222.97448,85,85
Q8IZD9,2030,233.101125,97,97
Q8N4C6-4,2029,236.13329,104,104
O95996-2,2029,213.79665,103,103
Q9P219,2028,228.228225,109,109
O14578,2027,231.42895,124,124
P53804,2025,229.86695,100,100
Q14669-2,2025,223.89823,97,97
Q15154,2024,228.531405,84,84
Q13459-2,2022,229.141525,108,108
Q9BX84,2022,231.705935,99,99
Q9NZM1-2,2019,229.89312,120,120
Q5TZA2,2017,228.521,113,113
Q9BX84-3,2017,230.95405,99,99
Q9BX84-2,2017,231.03923,98,98
Q14524,2016,226.937475,64,64
Q14524-4,2016,226.915515,65,65
Q9P0X4-2,2016,224.401225,65,65
Q38SD2,2015,225.3906,96,96
Q14524-2,2015,226.80934,64,64
Q96PZ7-4,2013,219.39912,67,67
Q92621,2012,227.919165,92,92
O60469,2012,222.257715,98,98
O75179-4,2010,210.590955,56,56
P35498,2009,228.96949,73,73
O75970-5,2008,214.802175,91,91
Q8IZY2-2,2008,218.494775,85,85
P02751-12,2008,221.290545,86,86
P35580-4,2007,232.52606,103,103
Q5THK1-2,2006,220.375015,106,106
Q99250,2005,227.97264,64,64
Q99250-2,2005,227.97166,64,64
A6NHR9,2005,226.37173,106,106
Q92794,2004,225.026115,73,73
Q99466,2003,209.6198,56,56
Q7Z406-6,2003,228.66341,101,101
Q6N021,2002,223.809995,99,99
Q92614-3,2002,226.687515,100,100
Q7RTP6,2002,224.292575,101,101
Q99698-2,2001,225.94835,91,91
Q9NY46-3,2000,226.319915,68,68
Q12873,2000,226.589935,92,92
Q9NY46,2000,226.291905,68,68
Q9HCD6-2,2000,220.743895,85,85
Q8NF50-4,1999,227.47442,96,96
Q14524-6,1998,224.914225,63,63
P35498-2,1998,227.787215,72,72
P35580-3,1997,231.36674,102,102
Q9HC10,1997,226.75112,103,103
Q9HC10-5,1997,226.53298,102,102
P23467,1997,224.29974,107,107
Q8TF72,1996,216.855405,102,102
Q7Z406,1995,227.86856,101,101
Q9P212-2,1994,223.869895,93,93
P35580-2,1992,230.777195,101,101
Q14669,1992,220.431485,97,97
Q9UQD0-3,1991,226.42223,67,67
Q9HCD6,1990,219.647635,84,84
O60293,1989,226.35348,92,92
Q8NEV8,1989,222.51734,106,106
Q15858,1988,226.370175,70,70
Q15858-2,1988,226.357135,70,70
Q68DN1,1984,224.319645,114,108
Q14524-3,1983,223.07402,65,65
P16157-14,1983,217.4774,91,91
Q8NEV8-2,1982,221.714415,106,106
Q9UKL3,1982,222.655835,99,99
Q9P2D3-3,1982,214.991285,92,92
P35498-3,1981,226.17137,73,73
Q9P0X4-3,1981,220.74533,63,63
O60318,1980,218.402595,76,76
Q9UQD0-2,1980,225.264965,67,67
Q9UQD0,1980,225.278005,67,67
P35749-2,1979,228.08826,97,97
Q15643,1979,227.58472,115,115
Q14966,1978,220.622935,91,91
Q05BV3-5,1977,220.26477,107,107
Q12888-2,1977,214.11519,89,89
O60840,1977,220.6759,67,67
Q15858-3,1977,225.22497,69,69
P35580,1976,228.997185,100,100
Q86XX4-5,1976,216.627425,78,78
Q9H4A3-4,1975,206.64445,39,39
Q8N1I0-3,1975,226.17639,101,101
Q14008-2,1972,218.523475,103,103
Q12888,1972,213.572575,89,89
P35749,1972,227.337455,97,97
Q9UIF8-4,1972,220.708635,92,92
P24928,1970,217.174235,95,93
Q15154-2,1969,222.22049,81,81
Q05BV3,1969,219.42481,106,106
Q4AC94-3,1967,218.51263,89,89
Q8WXG9-2,1967,217.1807,66,66
Q12873-2,1966,222.859025,89,89
Q8N1I0,1966,225.204255,101,101
P51610-2,1966,201.848195,68,68
O60840-2,1966,219.493625,66,66
Q86XA9-2,1965,214.07999,92,92
O00468-2,1963,205.54112,83,83
Q4AC94-1,1963,218.12521,89,89
Q8NDV7,1962,210.296295,81,81
Q14524-5,1962,221.276645,63,63
Q6GYQ0-4,1961,221.0968,89,89
P35579,1960,226.530505,104,104
Q9UGU0,1960,211.769965,88,88
Q6ZMW3,1958,217.897915,108,107
Q14966-3,1957,218.24415,90,90
Q5T5U3,1957,217.32887,103,103
Q6PIF6-2,1957,221.89117,101,101
Q9Y5Y9,1956,220.623605,83,83
Q96QU1,1955,216.06713,80,80
Q8TDI0,1954,223.047795,95,95
O75923-15,1954,222.313195,95,95
Q6YHU6,1953,219.60492,104,104
O43157-2,1952,214.409035,69,69
Q9NY46-4,1951,221.48742,67,67
Q9NY46-2,1951,221.45941,67,67
Q92576-2,1951,219.80605,96,96
P49750,1951,219.98352,79,79
Q9HCM3,1950,210.753145,57,57
Q4ZG55,1949,216.46529,77,77
Q13332,1948,217.039825,85,85
Q8IVV2,1947,221.94513,93,93
Q9Y2K3,1946,224.617195,102,102
P35749-3,1945,224.32641,95,95
Q9H1A4,1944,216.498015,87,87
Q99102-17,1943,206.6032,65,65
Q07283,1943,253.92436,69,63
Q5T5P2,1943,214.11395,108,108
Q9BX84-4,1943,223.12253,93,93
P42694,1942,218.968435,89,89
A6QL64,1941,217.46267,105,92
A7E2Y1,1941,221.38572,107,107
Q9UKX2,1941,223.04273,101,101
Q562E7,1941,211.69493,84,84
Q8TEP8,1941,213.14399,84,84
P11055,1940,223.902885,102,102
Q2TAZ0-3,1940,213.085185,79,79
Q14839-2,1940,220.846305,90,90
P12882,1939,223.14374,101,101
Q13332-4,1939,215.92875,85,85
P13533,1939,223.73301,102,102
Q9UQD0-5,1939,220.79573,67,67
Q13332-2,1939,215.97868,84,84
Q9Y623,1939,223.06978,103,103
Q9UGU0-2,1938,209.652635,86,86
P35749-4,1938,223.575605,95,95
Q9UKX3,1938,223.602965,102,102
Q2TAZ0,1938,212.857915,79,79
Q8N1I0-2,1937,222.216,98,98
P13535,1937,222.76082,99,99
Q9P2N4,1935,216.48961,97,97
P12883,1935,223.0955,101,101
Q9HCM3-2,1934,208.909115,56,56
B5MCY1,1934,221.719845,105,105
Q9ULL4-2,1932,209.299195,79,79
Q8NDV7-5,1930,206.361895,81,81
Q13332-3,1928,214.656255,84,84
P09848,1927,218.58477,85,82
Q6ZU64,1925,217.24854,85,85
Q9Y4D7,1925,212.00485,83,83
Q9UPS6,1923,208.72973,63,63
Q9C091,1923,214.35237,86,86
Q9UPY3,1922,218.679255,105,105
Q4AC94-4,1921,213.27183,88,88
Q58EX2-2,1921,211.17836,97,97
Q8TDM6,1919,213.86557,108,108
Q9P2E3,1918,220.225005,101,101
A6NHR9-2,1917,215.74352,102,102
Q6ZT12-4,1917,215.9686,85,85
Q15746,1914,210.713455,92,92
Q13129,1914,217.951075,85,85
Q8NDV7-6,1913,205.15054,79,79
Q15746-6,1913,210.58434,92,92
Q14839,1912,218.002965,90,90
O60840-4,1912,214.030535,65,65
P23468,1912,214.758455,93,93
Q5TCS8,1911,221.41065,89,89
Q7Z2Z1,1910,210.854705,77,77
P59510-3,1910,214.718835,91,91
O60293-2,1910,217.488355,88,88
P59510,1910,214.719815,91,91
Q13332-6,1910,212.484035,83,83
O14513,1909,208.53511,99,99
Q7Z2Z1-2,1909,210.78363,77,77
Q9ULL4,1909,206.84531,77,77
O95153-3,1907,205.04751,73,73
Q96L96,1907,201.27051,85,85
P23467-2,1907,214.20746,102,102
P10586,1907,212.87735,97,97
Q9P2N4-4,1907,213.41803,96,96
Q5JRA6,1907,213.70076,107,107
P21675-4,1906,216.449395,77,77
Q7Z401-2,1906,213.701495,87,87
Q7Z5J4,1906,203.350255,82,82
Q9Y4B5,1905,209.52406,111,111
A3KMH1,1905,214.82267,110,110
O75096,1905,212.04276,94,94
P16157-12,1905,208.88435,88,88
Q9UIF9,1905,211.19576,66,66
O14497-3,1902,205.919905,61,61
Q9UKA4,1901,210.51021,75,75
Q9UIF9-3,1901,210.74524,66,66
Q99715-2,1899,205.48929,90,90
Q9P2P1,1898,208.364475,89,89
P10586-2,1898,211.685155,97,97
P16157-21,1897,208.23758,87,87
Q9UIW2,1896,211.064965,92,92
O75147,1896,206.945055,87,87
P21675-12,1895,214.91098,78,78
O75051,1894,211.102185,90,90
Q4ZHG4,1894,205.556045,96,96
Q9HCM2,1894,212.453215,92,92
Q96SN8,1893,215.03581,87,87
O95248-4,1893,211.04642,89,89
P21675-2,1893,214.71173,76,76
Q8IZT6-2,1892,217.791715,95,95
A7E2V4-2,1892,201.519305,73,73
P23468-2,1890,212.131655,92,92
Q8WYB5-2,1890,211.535955,71,71
Q4AC94-2,1888,210.001225,85,85
Q6ZT12,1888,212.431445,83,83
Q5VU65,1888,210.603215,94,94
Q8TEM1,1887,205.10948,73,73
Q8TD57-3,1887,216.07581,108,108
Q8IZJ3,1885,206.70021,79,79
Q92545,1883,205.136,73,73
Q9H2Y7,1883,208.88118,94,94
Q9ULI4,1882,194.587415,86,86
P16157,1881,206.26315,88,88
P16157-3,1880,206.024185,89,89
Q9Y4I1-3,1880,218.605835,100,100
Q6YHU6-3,1879,211.17816,100,100
Q9UIF9-2,1878,208.388545,66,66
Q8NEY1,1877,202.46959,100,100
Q6ZMW3-2,1874,208.803135,103,102
Q8NEY1-3,1874,202.078165,99,99
O60449-2,1873,215.77882,89,89
Q2PPJ7,1873,210.76795,90,90
Q13698,1873,212.3481,64,64
Q8N7Z5,1873,210.81386,96,96
P21675,1872,212.675465,76,76
A3KMH1-3,1872,210.921945,110,110
Q01484-2,1872,205.793265,97,97
Q3V6T2,1871,216.03989,93,93
P51805,1871,207.70079,89,89
Q14690,1871,208.6993,94,94
Q9H7D0,1870,215.306915,96,96
Q3V6T2-3,1870,215.952815,93,93
Q8NEY1-2,1869,201.50858,99,99
Q12955-4,1868,204.140795,86,86
O95248,1867,208.31332,88,88
Q86WI3,1866,204.592735,68,68
Q96QT4,1865,212.69537,95,95
Q14185,1865,215.34414,100,100
P38398,1863,207.71922,89,89
Q15746-3,1863,205.05742,91,91
Q01484-5,1863,204.75016,99,99
Q7Z401,1863,209.24183,86,86
Q7Z5J4-2,1862,198.389905,84,84
P49750-3,1862,209.481015,73,73
Q96SN8-2,1861,211.37898,85,85
Q9C0D5,1861,202.21735,97,97
Q12955-5,1861,202.5905,85,85
Q92824,1860,206.940175,92,92
Q8IZC6,1860,186.891745,85,85
Q92538,1859,206.44376,88,88
Q8IZD2,1858,204.963565,62,62
P16157-16,1858,203.534445,88,88
Q9Y6X6,1858,206.126715,79,79
O95153,1857,200.04901,73,73
Q2WGJ9,1857,209.30627,94,94
O43451,1857,209.8508,69,68
P16157-5,1856,203.402985,88,88
Q9Y4I1,1855,215.4032,99,99
Q96MT7-2,1854,213.863625,79,79
Q96Q89-2,1853,214.27397,101,101
Q96SN8-3,1852,210.468895,84,84
Q9UPX8-3,1849,201.25874,81,81
Q6ZVL6,1849,198.99732,65,65
Q9Y6D6,1849,208.76524,97,97
Q86WG5,1849,208.46241,91,91
O14981,1849,206.88561,85,85
Q5JRA6-2,1848,206.888035,104,104
Q9ULV0,1848,213.670735,99,99
P38398-4,1846,205.836085,87,87
Q5VYK3,1845,204.28897,93,93
Q9UL36,1845,203.70269,54,54
Q15746-2,1845,203.05396,88,88
Q96QE3,1844,207.568185,102,102
Q14997,1843,211.33202,89,89
Q702N8,1843,198.55975,98,98
Q3V6T2-2,1843,212.61872,92,92
Q8TD84-2,1842,200.979845,92,92
A7E2V4-4,1842,197.779065,72,72
Q3V6T2-4,1842,212.531645,92,92
A7E2V4-3,1841,197.65095,73,73
Q15746-5,1841,202.34864,90,90
Q2PPJ7-2,1839,206.85981,88,88
O15031,1838,205.125565,87,87
P20908,1838,183.559345,84,84
Q86WI3-4,1837,201.29801,66,66
A7E2V4,1837,197.2955,72,72
P24821-3,1837,201.35754,90,90
P21675-9,1837,208.89009,79,79
P35499,1836,208.059175,59,59
Q2PPJ7-3,1835,206.4343,88,88
P21675-5,1835,208.69084,77,77
Q68CP9,1835,197.38984,64,64
P16157-8,1834,200.913245,88,88
Q8IY92,1834,200.010095,75,75
P55196-5,1834,207.786555,90,90
Q8NG31-4,1833,205.82411,96,95
Q9UPQ9,1833,194.00145,77,77
O15015-2,1832,200.823605,84,83
P21675-3,1832,208.362465,77,77
Q4ZHG4-2,1831,198.68918,92,92
Q92608,1830,211.946655,89,89
O15015,1829,200.76034,84,83
A7E2V4-5,1829,196.43455,72,72
Q9UPY3-2,1829,208.4458,100,100
Q9Y4I1-2,1828,212.270835,98,98
O14647,1828,211.341985,82,82
P14410,1827,209.45149,82,82
P11137,1827,199.52451,91,91
Q99102-3,1827,194.14586,55,55
Q8IZX4,1826,207.300115,79,79
Q9NQT8,1826,202.786955,81,81
Q14676-2,1825,197.5966,74,73
P55196,1824,206.802405,89,89
O60333-4,1823,205.13802,97,97
Q16363,1823,202.52243,90,90
P11137-3,1823,199.08201,91,91
Q9C093,1822,209.809035,90,90
P16144,1822,202.165415,90,90
Q8WWQ0,1821,206.68741,79,79
P16157-15,1821,200.21198,89,89
Q14767,1821,195.04974,58,58
Q96Q89,1820,210.627785,100,100
Q53TS8-4,1820,209.054205,96,96
Q96RT7,1819,200.49621,78,77
Q9C093-2,1818,209.312825,92,92
P12107-2,1818,182.421865,92,92
Q8NEY1-4,1817,195.99852,97,97
O60449-3,1817,209.43659,85,85
P52948,1817,197.57774,76,76
Q16363-2,1816,201.774565,90,90
O60333,1816,204.474345,96,96
Q8IZD2-7,1816,200.633835,63,63
P55196-1,1816,205.603515,92,92
Q9C0G0-2,1815,202.41665,98,98
Q8IZJ3-2,1815,199.16975,77,77
Q96SN8-4,1814,206.321035,83,83
Q9C091-3,1814,202.109185,80,80
O94822-3,1812,205.174935,95,95
Q69YN4,1812,202.022925,97,97
Q562E7-4,1811,197.9954,75,75
Q5JV73,1810,199.206755,88,88
Q8TDM6-4,1809,202.05616,107,107
Q8NEY1-7,1809,195.03751,96,96
P49815,1807,200.60593,88,88
Q9BY89,1806,196.709055,110,110
P12107,1806,181.064485,90,90
P16157-10,1806,197.750855,88,88
Q9H1H9,1805,202.30678,83,83
P16144-3,1805,200.72306,87,87
O43166,1804,200.026565,91,91
P21675-7,1803,205.11616,78,78
Q14676-3,1802,195.984535,76,76
Q6RI45,1802,203.595915,80,80
Q96RT7-3,1802,198.759175,77,76
Q460N5,1801,202.79868,108,108
Q8NI35,1801,196.36656,82,82
P21675-6,1801,204.91691,76,76
Q5VW36,1801,200.07021,82,82
P52948-5,1800,195.815835,74,74
Q9BYP7,1800,198.414145,74,74
Q12756-2,1799,202.8997,93,93
Q6P0Q8,1798,196.433815,79,79
P55268,1798,195.979205,85,85
O95153-2,1797,193.49744,70,70
Q69YN4-3,1797,201.05494,91,91
Q3V6T2-5,1796,207.795745,87,87
Q05707,1796,193.514235,77,77
Q14674-2,1795,197.74249,90,90
A9Z1Z3,1794,200.978445,77,77
Q15746-4,1794,197.397925,87,87
Q7Z6E9,1792,201.562725,77,77
P53804-2,1792,203.187615,86,86
Q12756-3,1791,202.0568,92,92
Q9UI33,1791,204.91966,74,74
Q9BXP8,1791,198.53701,64,64
Q9BYP7-2,1790,197.327885,72,72
O95425-2,1788,200.845525,93,93
P07942,1786,198.036545,72,72
Q96RT7-2,1785,196.75878,77,76
Q9Y4D7-2,1785,195.55625,76,76
Q5H9F3-3,1785,190.59357,71,71
Q9UGM3-2,1785,193.96961,54,37
Q9Y6D5,1785,202.03649,100,100
P49815-4,1784,198.095185,87,87
O43166-2,1783,197.49288,90,90
Q68CP9-3,1783,191.42111,62,62
Q96QU1-4,1783,197.90404,68,68
Q14999-2,1782,199.748255,83,83
Q02952,1782,191.480625,84,84
O60292,1781,194.6081,89,89
Q5VT25-6,1781,202.81032,83,83
Q8WYB5-3,1781,199.8568,65,65
Q96Q89-3,1780,206.133885,99,99
Q05707-2,1780,191.901415,77,77
Q7Z406-4,1779,202.99336,90,90
Q5JPF3,1778,199.746365,97,88
Q8IZD2-2,1778,195.673355,59,59
Q9Y238-3,1778,197.895955,76,76
Q14980-3,1776,201.451715,97,97
O43497-31,1776,198.216115,64,64
Q7RTU9,1775,192.96443,59,59
Q7Z442-2,1774,197.452585,61,61
Q7Z7A1-2,1773,205.17096,94,94
E2RYF6,1773,173.47629,6,6
A6NGW2,1772,192.434815,59,59
Q9ULH0,1771,196.5402,90,90
Q9H1H9-2,1770,198.625615,83,83
Q86UW6,1770,198.799605,74,74
O60333-2,1770,199.260715,95,95
P12107-3,1767,176.61889,89,89
O94822,1766,200.549795,92,92
O43497-32,1765,197.32826,64,64
Q99666,1765,198.92195,90,90
O14715,1765,198.99112,90,90
P49815-2,1764,195.844545,85,85
P49815-3,1763,195.75747,85,85
Q14980-4,1763,200.09538,96,96
O75417-2,1762,197.539765,94,94
Q8N6G6,1762,193.407525,79,79
Q7LBC6,1761,191.57911,78,78
A4D0S4,1761,193.53799,84,84
Q86V15,1759,190.0669,76,76
Q7Z3J3,1758,197.286955,90,90
A6NKT7,1758,197.485245,91,91
Q7Z6E9-2,1758,197.285835,76,76
O43497-30,1758,196.524375,63,63
Q9H1H9-4,1757,197.08317,82,82
P0DJD1,1756,197.305905,86,86
O60437,1756,204.745325,113,113
Q8IWV8-4,1755,200.53833,82,82
Q8IWV8,1755,200.53644,83,83
Q9C0D5-2,1755,191.42559,93,93
Q9Y238,1755,195.68243,76,76
Q6W2J9,1755,192.18677,89,89
Q5VT25-2,1754,199.808845,83,83
P39060,1754,178.186435,54,54
Q86UW6-2,1753,196.82641,74,74
O43497-29,1753,195.77346,63,63
Q9UI33-3,1753,200.41271,73,73
Q9BYP7-4,1753,192.87371,72,72
Q9ULH0-4,1752,194.567155,88,88
P16144-2,1752,195.011535,85,85
Q76NI1,1749,191.39432,79,79
Q9UG01,1749,197.57426,102,102
Q5SRE5,1749,196.041,80,80
Q8IWV7,1749,200.2088,86,86
Q9H1H9-3,1749,196.06884,82,82
P0DJD0,1748,196.660165,86,86
Q07157,1748,195.457385,92,92
Q96KV7,1748,187.435105,78,78
Q9HCM1,1747,194.85615,89,89
Q8NG31-3,1746,195.602405,90,89
Q9H792,1746,193.104655,95,95
P24821-2,1746,191.371235,88,88
O43497-28,1746,195.005515,63,63
P16144-4,1745,194.46393,85,85
P25940,1745,172.12037,81,81
P0C0L4,1744,192.783805,79,79
P0C0L5,1744,192.749785,79,79
P55196-3,1743,197.65138,86,86
P16157-13,1743,191.61893,86,86
Q9BYP7-3,1743,191.78745,70,70
Q9Y4F3,1742,192.857485,85,85
Q92766-2,1742,187.549225,81,81
Q9ULI1,1742,197.464265,91,91
Q9Y4F3-5,1742,192.816425,85,85
